coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,geometry_flags,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
160032,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/160032.npy,,success,,borderline,0.5444,,0.4257,0.4365,0.2784,0.3532,0.389229,0.1358,0.123897,361,312,292,119.0,0.6501,False,,min_enclosing_circle,cm_min_enclosing_circle,False
122084,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/122084.npy,,success,,borderline,0.509,fallback:center_out_of_bounds,0.9994,1.0,0.4198,0.1084,0.233091,0.2905,0.01153,256,256,220,0.0,0.5765,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
148374,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/148374.npy,,success,,good,0.6329,,0.4468,0.4472,0.3066,0.3808,0.517326,0.1195,0.144605,369,291,299,118.3,0.6706,False,,min_enclosing_circle,cm_min_enclosing_circle,False
191799,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191799.npy,,success,,borderline,0.4594,,0.4969,0.4972,0.2415,0.2929,0.229648,0.1206,0.08567,358,292,293,108.17,0.6821,False,,min_enclosing_circle,cm_min_enclosing_circle,False
112740,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/112740.npy,,success,,good,0.7377,,0.443,0.4617,0.2804,0.3725,0.694388,0.1128,0.137074,296,291,299,53.15,0.6835,False,,min_enclosing_circle,cm_min_enclosing_circle,False
160297,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/160297.npy,,success,,good,0.7402,,0.4718,0.4776,0.3015,0.3741,0.670086,0.1286,0.137084,297,284,300,49.65,0.6695,False,,min_enclosing_circle,cm_min_enclosing_circle,False
112748,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/112748.npy,,success,,good,0.6353,,0.4242,0.4439,0.256,0.3584,0.57985,0.1129,0.127923,363,268,304,107.67,0.6705,False,,min_enclosing_circle,cm_min_enclosing_circle,False
192141,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192141.npy,,success,,borderline,0.5267,fallback:center_out_of_bounds,0.4833,0.4837,0.3939,0.4386,0.234392,0.0721,0.189883,256,256,220,0.0,0.5299,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
137507,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/137507.npy,,success,,borderline,0.4699,fallback:center_out_of_bounds,1.0,1.0,0.3561,0.0952,0.142981,0.2586,0.008594,256,256,220,0.0,0.5113,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
160250,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/160250.npy,,success,,good,0.7587,,0.4513,0.4614,0.3015,0.3897,0.686765,0.1132,0.149677,295,282,298,46.87,0.6627,False,,min_enclosing_circle,cm_min_enclosing_circle,False
137510,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/137510.npy,,success,,good,0.7794,fallback:center_out_of_bounds,0.9998,1.0,0.6499,0.2674,0.8644,0.2432,0.068936,256,256,220,0.0,0.511,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
191740,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191740.npy,,success,,good,0.6094,,1.0,1.0,0.5295,0.1444,0.267381,0.271,0.019535,265,220,215,37.11,0.6328,False,,min_enclosing_circle,cm_min_enclosing_circle,False
192055,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192055.npy,,success,,borderline,0.5356,,0.8324,0.8643,0.2802,0.201,0.276722,0.1844,0.039262,183,180,165,105.38,0.5693,False,,min_enclosing_circle,cm_min_enclosing_circle,False
160291,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/160291.npy,,success,,good,0.646,,0.4633,0.4677,0.3183,0.391,0.507408,0.1098,0.151147,369,274,298,114.42,0.6715,False,,min_enclosing_circle,cm_min_enclosing_circle,False
191661,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191661.npy,,success,,good,0.7047,,0.8287,0.829,0.523,0.3234,0.495725,0.2216,0.101693,176,179,179,111.04,0.6489,False,,min_enclosing_circle,cm_min_enclosing_circle,False
192633,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192633.npy,,success,,good,0.6809,fallback:center_out_of_bounds,0.9698,0.9998,0.4128,0.2117,0.577697,0.3254,0.041549,256,256,220,0.0,0.6059,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
192353,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192353.npy,,success,,good,0.5502,,0.7594,0.7599,0.3789,0.2764,0.253561,0.1631,0.07619,198,168,161,105.39,0.7029,False,,min_enclosing_circle,cm_min_enclosing_circle,False
191884,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191884.npy,,success,,good,0.624,,1.0,1.0,0.4195,0.1152,0.294945,0.2918,0.013244,260,237,211,19.42,0.6061,False,,min_enclosing_circle,cm_min_enclosing_circle,False
164006,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/164006.npy,,success,,good,0.6972,,0.5417,0.542,0.3548,0.3723,0.511729,0.1365,0.136858,296,290,283,52.5,0.6817,False,,min_enclosing_circle,cm_min_enclosing_circle,False
119887,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/119887.npy,,success,,good,0.6167,,0.486,0.4863,0.3464,0.3929,0.391154,0.1295,0.153866,356,284,297,103.85,0.6666,False,,min_enclosing_circle,cm_min_enclosing_circle,False
153277,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/153277.npy,,success,,good,0.6019,fallback:center_out_of_bounds,0.7277,0.7288,0.565,0.3847,0.244523,0.1447,0.147707,256,256,220,0.0,0.6688,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
119886,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/119886.npy,,success,,good,0.5954,,0.4277,0.4281,0.292,0.37,0.365463,0.1196,0.134888,298,285,298,51.04,0.6485,False,,min_enclosing_circle,cm_min_enclosing_circle,False
126772,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/126772.npy,,success,,borderline,0.4116,,0.4734,0.4742,0.2082,0.2413,0.193881,0.149,0.057001,331,301,268,87.46,0.5825,False,,min_enclosing_circle,cm_min_enclosing_circle,False
114409,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/114409.npy,,success,,good,0.5874,fallback:center_out_of_bounds,0.9781,0.9998,0.3737,0.1764,0.378986,0.2961,0.030679,256,256,220,0.0,0.5689,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
151354,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/151354.npy,,success,,good,0.6966,,0.3869,0.3932,0.2624,0.3661,0.734965,0.1316,0.131842,307,317,308,79.51,0.6539,False,,min_enclosing_circle,cm_min_enclosing_circle,False
126785,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/126785.npy,,success,,good,0.6085,,0.6791,0.6801,0.4468,0.3283,0.293802,0.15,0.099889,304,263,246,48.51,0.5808,False,,min_enclosing_circle,cm_min_enclosing_circle,False
192647,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192647.npy,,success,,good,0.7597,fallback:center_out_of_bounds,0.9969,0.9999,0.5957,0.2363,0.780265,0.3199,0.055,256,256,220,0.0,0.6816,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
112742,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/112742.npy,,success,,good,0.7326,,0.4717,0.4956,0.29,0.3578,0.748998,0.1391,0.126599,297,299,282,59.41,0.6507,False,,min_enclosing_circle,cm_min_enclosing_circle,False
192674,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192674.npy,,success,,good,0.5602,fallback:center_out_of_bounds,0.9998,0.9998,0.4361,0.1479,0.324029,0.315,0.021639,256,256,220,0.0,0.6629,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
160298,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/160298.npy,,success,,good,0.5654,,0.4682,0.4762,0.2727,0.3224,0.43928,0.1417,0.102248,344,297,279,97.08,0.6348,False,,min_enclosing_circle,cm_min_enclosing_circle,False
189956,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/189956.npy,,success,,borderline,0.4431,fallback:center_out_of_bounds,0.9804,0.9999,0.2261,0.1053,0.059082,0.0964,0.009622,256,256,220,0.0,0.6285,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
189408,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/189408.npy,,success,,borderline,0.5082,fallback:center_out_of_bounds,0.5836,0.5854,0.3359,0.3813,0.162288,0.0581,0.140702,256,256,220,0.0,0.5525,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
191040,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191040.npy,,success,,borderline,0.47,fallback:center_out_of_bounds,1.0,1.0,0.8253,0.1552,0.098079,0.1003,0.023735,256,256,220,0.0,0.6052,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
193585,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/193585.npy,,success,,borderline,0.5298,,0.5331,0.5339,0.2113,0.2689,0.289673,0.1524,0.071646,273,281,285,30.23,0.6828,False,,min_enclosing_circle,cm_min_enclosing_circle,False
169127,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/169127.npy,,success,,good,0.5927,fallback:center_out_of_bounds,0.9999,1.0,0.5648,0.2186,0.331815,0.2749,0.043361,256,256,220,0.0,0.6464,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
192318,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/192318.npy,,success,,good,0.5701,fallback:center_out_of_bounds,1.0,1.0,0.5766,0.136,0.359408,0.296,0.018105,256,256,220,0.0,0.6206,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
172220,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/172220.npy,,success,,borderline,0.5125,,0.3448,0.348,0.165,0.2783,0.440973,0.1012,0.076649,301,297,289,60.88,0.5541,False,,min_enclosing_circle,cm_min_enclosing_circle,False
172215,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/172215.npy,,success,,borderline,0.4461,,0.3464,0.3467,0.1617,0.2624,0.317791,0.0922,0.068393,303,306,297,68.62,0.5986,False,,min_enclosing_circle,cm_min_enclosing_circle,False
112871,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/112871.npy,,success,,good,0.6534,,0.4471,0.4669,0.2259,0.3085,0.650226,0.1294,0.093397,296,309,291,66.4,0.6679,False,,min_enclosing_circle,cm_min_enclosing_circle,False
132851,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/132851.npy,,success,,borderline,0.5231,,0.4205,0.4207,0.2622,0.3456,0.356301,0.1118,0.117105,363,296,298,114.23,0.6623,False,,min_enclosing_circle,cm_min_enclosing_circle,False
126994,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/126994.npy,,success,,borderline,0.4139,,0.4396,0.4403,0.2267,0.2781,0.189586,0.1099,0.076405,348,302,282,102.86,0.6126,False,,min_enclosing_circle,cm_min_enclosing_circle,False
189972,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/189972.npy,,success,,borderline,0.4479,fallback:center_out_of_bounds,0.982,0.9992,0.2601,0.1007,0.104971,0.1631,0.009831,256,256,220,0.0,0.6166,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
191043,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/191043.npy,,success,,borderline,0.4499,fallback:center_out_of_bounds,0.9998,0.9998,0.5216,0.0687,0.087317,0.1819,0.004406,256,256,220,0.0,0.6763,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
161182,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/161182.npy,,success,,good,0.5734,,0.5681,0.5831,0.2833,0.31,0.362505,0.1644,0.095469,327,284,264,76.32,0.6333,False,,min_enclosing_circle,cm_min_enclosing_circle,False
189999,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/189999.npy,,success,,good,0.5784,,0.9901,0.9999,0.3598,0.132,0.216845,0.2192,0.01671,270,217,218,41.44,0.6303,False,,min_enclosing_circle,cm_min_enclosing_circle,False
190029,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/190029.npy,,success,,borderline,0.4225,high_center_offset,0.4475,0.4477,0.2004,0.2626,0.263176,0.1355,0.068619,371,302,301,123.86,0.6885,False,,min_enclosing_circle,cm_min_enclosing_circle,False
152366,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/152366.npy,,success,,good,0.6852,fallback:center_out_of_bounds,1.0,1.0,0.493,0.1761,0.600696,0.2678,0.029832,256,256,220,0.0,0.6364,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
190009,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/190009.npy,,success,,good,0.655,,0.9181,0.9291,0.5367,0.2353,0.350357,0.2639,0.052432,292,232,237,43.27,0.6553,False,,min_enclosing_circle,cm_min_enclosing_circle,False
172249,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/172249.npy,,success,,good,0.5713,,0.3669,0.3722,0.2004,0.3119,0.511575,0.1163,0.09646,304,304,294,67.88,0.6011,False,,min_enclosing_circle,cm_min_enclosing_circle,False
190997,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/190997.npy,,success,,borderline,0.4691,fallback:center_out_of_bounds,1.0,1.0,0.7991,0.1556,0.094726,0.0949,0.024093,256,256,220,0.0,0.5556,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
150355,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/150355.npy,,success,,borderline,0.4553,fallback:center_out_of_bounds,0.9977,1.0,0.409,0.1204,0.043969,0.0876,0.014392,256,256,220,0.0,0.5188,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
134052,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/134052.npy,,success,,borderline,0.5395,,0.4627,0.4628,0.2932,0.3572,0.327276,0.1246,0.12648,365,285,295,112.79,0.6689,False,,min_enclosing_circle,cm_min_enclosing_circle,False
134901,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/134901.npy,,success,,good,0.6226,,0.4542,0.4597,0.3028,0.3699,0.489012,0.1433,0.135823,341,313,276,102.34,0.6143,False,,min_enclosing_circle,cm_min_enclosing_circle,False
172235,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/172235.npy,,success,,borderline,0.5154,,0.4157,0.4161,0.1863,0.2856,0.383304,0.1282,0.080056,301,303,288,65.07,0.6191,False,,min_enclosing_circle,cm_min_enclosing_circle,False
190375,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/190375.npy,,success,,borderline,0.45,fallback:center_out_of_bounds,1.0,1.0,0.1888,0.0285,0.004573,0.0,0.000814,256,256,220,0.0,0.5879,True,center_out_of_bounds,min_enclosing_circle,cm_min_enclosing_circle,False
172129,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/172129.npy,,success,,borderline,0.46,,0.385,0.3863,0.1882,0.2812,0.355213,0.1038,0.0787,361,295,293,112.01,0.5935,False,,min_enclosing_circle,cm_min_enclosing_circle,False
112872,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_005146_cm_min_enclosing_circle/ribbons/112872.npy,,success,,good,0.6783,,0.4775,0.4993,0.2814,0.3518,0.649875,0.1284,0.123104,351,300,284,104.69,0.6662,False,,min_enclosing_circle,cm_min_enclosing_circle,False
