coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,geometry_flags,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
161093,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/161093.npy,,success,,borderline,0.5455,,0.414,0.4207,0.1662,0.2404,0.522062,0.1435,0.056443,294,322,301,76.16,0.6654,False,,moments,promoted_v1,False
192036,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/192036.npy,,success,,good,0.5658,,0.9993,1.0,0.5003,0.1136,0.172401,0.2299,0.012156,287,234,232,38.01,0.683,False,,moments,promoted_v1,False
214675,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/214675.npy,,success,,good,0.6926,fallback:center_out_of_bounds,0.9998,0.9999,0.545,0.196,0.594235,0.3237,0.03735,256,256,220,0.0,0.655,True,center_out_of_bounds,moments,promoted_v1,False
212815,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/212815.npy,,success,,borderline,0.3888,high_center_offset,0.3123,0.3123,0.1676,0.2875,0.264885,0.0887,0.082594,402,356,375,176.96,0.6794,False,,moments,promoted_v1,False
202646,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/202646.npy,,success,,borderline,0.4477,fallback:center_out_of_bounds,0.9933,0.9933,0.282,0.0591,0.055299,0.0691,0.003287,256,256,220,0.0,0.684,True,center_out_of_bounds,moments,promoted_v1,False
201114,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/201114.npy,,success,,good,0.643,,0.5422,0.5425,0.3468,0.351,0.408769,0.1722,0.118245,285,289,281,43.93,0.6712,False,,moments,promoted_v1,False
161108,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/161108.npy,,success,,good,0.5678,,0.4977,0.5183,0.2089,0.2885,0.392574,0.1264,0.082311,292,295,290,53.08,0.6875,False,,moments,promoted_v1,False
213130,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/213130.npy,,success,,borderline,0.4558,,0.5005,0.5006,0.1858,0.2733,0.208636,0.086,0.074547,357,290,288,106.57,0.6744,False,,moments,promoted_v1,False
155533,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/155533.npy,,success,,good,0.7069,,0.5388,0.539,0.3465,0.368,0.529489,0.1474,0.132056,292,291,286,50.21,0.6876,False,,moments,promoted_v1,False
173524,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/173524.npy,,success,,borderline,0.293,high_center_offset,0.3395,0.3419,0.0914,0.1548,0.14997,0.1122,0.023937,349,354,339,135.1,0.6685,False,,moments,promoted_v1,False
117307,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/117307.npy,,success,,good,0.6513,,0.624,0.6244,0.4613,0.3789,0.333243,0.1303,0.137298,326,279,263,73.68,0.6429,False,,moments,promoted_v1,False
130054,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/130054.npy,,success,,good,0.61,high_center_offset,0.3891,0.3901,0.2898,0.3935,0.474344,0.117,0.152693,392,318,309,149.47,0.6292,False,,moments,promoted_v1,False
202680,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/202680.npy,,success,,good,0.6024,high_center_offset,0.4791,0.4793,0.3142,0.3702,0.406142,0.1327,0.136146,380,283,289,126.91,0.6821,False,,moments,promoted_v1,False
202999,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/202999.npy,,success,,borderline,0.4451,fallback:center_out_of_bounds,0.9861,0.9919,0.2589,0.0649,0.072325,0.2345,0.004155,256,256,220,0.0,0.6755,True,center_out_of_bounds,moments,promoted_v1,False
137965,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/137965.npy,,success,,borderline,0.5169,high_center_offset,0.4036,0.4041,0.3515,0.4447,0.246324,0.0566,0.194405,421,310,267,173.61,0.5492,False,,moments,promoted_v1,False
155457,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/155457.npy,,success,,good,0.6777,,0.5275,0.5276,0.3461,0.3594,0.495872,0.155,0.126681,296,299,288,58.73,0.6778,False,,moments,promoted_v1,False
204016,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/204016.npy,,success,,borderline,0.549,,0.9991,0.9991,0.359,0.0807,0.094582,0.2196,0.006418,255,257,203,1.41,0.4976,False,,moments,promoted_v1,False
171827,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/171827.npy,,success,,borderline,0.5396,,0.4429,0.446,0.2494,0.3198,0.382972,0.132,0.100858,359,303,270,113.22,0.5824,False,,moments,promoted_v1,False
156337,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/156337.npy,,success,,good,0.7304,,0.5491,0.5691,0.3203,0.3506,0.63496,0.1752,0.118286,316,261,255,60.21,0.5754,False,,moments,promoted_v1,False
144128,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/144128.npy,,success,,good,0.5712,fallback:center_out_of_bounds,0.9958,0.9991,0.5548,0.1321,0.370584,0.3344,0.016648,256,256,220,0.0,0.5114,True,center_out_of_bounds,moments,promoted_v1,False
213741,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/213741.npy,,success,,borderline,0.4742,fallback:center_out_of_bounds,1.0,1.0,0.3074,0.0795,0.153578,0.3069,0.006211,256,256,220,0.0,0.6571,True,center_out_of_bounds,moments,promoted_v1,False
143453,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/143453.npy,,success,,good,0.5711,fallback:center_out_of_bounds,0.983,0.983,0.4299,0.1802,0.335184,0.2513,0.030694,256,256,220,0.0,0.6222,True,center_out_of_bounds,moments,promoted_v1,False
172299,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/172299.npy,,success,,borderline,0.5265,,0.4634,0.4635,0.2347,0.2952,0.375225,0.1458,0.085212,349,305,281,105.12,0.6314,False,,moments,promoted_v1,False
144197,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/144197.npy,,success,,good,0.6276,fallback:center_out_of_bounds,0.8055,0.8246,0.3177,0.2147,0.578115,0.2861,0.044531,256,256,220,0.0,0.3966,True,center_out_of_bounds,moments,promoted_v1,False
212854,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/212854.npy,,success,,good,0.5523,,0.5119,0.5136,0.2462,0.2913,0.395096,0.1585,0.081006,340,295,266,92.61,0.6254,False,,moments,promoted_v1,False
195899,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/195899.npy,,success,,good,0.585,,0.8049,0.8682,0.3956,0.2518,0.252214,0.2342,0.06075,311,232,243,60.01,0.6712,False,,moments,promoted_v1,False
160300,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/160300.npy,,success,,good,0.664,,0.4904,0.4989,0.2904,0.3426,0.589777,0.1513,0.115339,353,301,285,106.93,0.6643,False,,moments,promoted_v1,False
136694,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/136694.npy,,success,,borderline,0.4004,high_center_offset,0.3327,0.3358,0.1881,0.2922,0.285044,0.1065,0.084835,423,348,331,190.66,0.6335,False,,moments,promoted_v1,False
135595,Diocletian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/135595.npy,,success,,borderline,0.544,fallback:center_out_of_bounds,0.9979,1.0,0.4226,0.1244,0.307913,0.3456,0.015052,256,256,220,0.0,0.5981,True,center_out_of_bounds,moments,promoted_v1,False
138148,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/138148.npy,,success,,good,0.5857,,0.5671,0.5679,0.2448,0.252,0.469118,0.2012,0.057521,300,300,294,62.23,0.7657,False,,moments,promoted_v1,False
191765,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/191765.npy,,success,,borderline,0.491,high_center_offset|small_radius,0.518,0.5219,0.2824,0.3122,0.313485,0.1472,0.097324,126,109,102,196.24,0.6496,False,,moments,promoted_v1,False
213306,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/213306.npy,,success,,good,0.5611,,0.5756,0.5757,0.3348,0.328,0.232318,0.1539,0.106154,296,291,273,53.15,0.6528,False,,moments,promoted_v1,False
143385,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/143385.npy,,success,,good,0.6408,fallback:center_out_of_bounds,0.9771,0.9771,0.666,0.3152,0.290036,0.1893,0.097832,256,256,220,0.0,0.5491,True,center_out_of_bounds,moments,promoted_v1,False
164034,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/164034.npy,,success,,good,0.6472,,0.4846,0.4848,0.3061,0.3523,0.478651,0.1452,0.121263,299,299,292,60.81,0.6766,False,,moments,promoted_v1,False
142269,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/142269.npy,,success,,borderline,0.4078,high_center_offset|small_radius,0.5415,0.5627,0.2308,0.2432,0.187229,0.1216,0.05902,136,133,110,171.84,0.553,False,,moments,promoted_v1,False
126469,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/126469.npy,,success,,good,0.5638,,0.4925,0.4927,0.2994,0.3282,0.361677,0.1525,0.104185,338,295,273,90.8,0.6172,False,,moments,promoted_v1,False
171888,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/171888.npy,,success,,good,0.6364,,0.4363,0.4459,0.268,0.3453,0.527967,0.1373,0.115607,314,302,278,74.03,0.6116,False,,moments,promoted_v1,False
159943,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/159943.npy,,success,,good,0.77,,0.5252,0.5327,0.312,0.3673,0.713688,0.1483,0.133181,308,285,276,59.54,0.6512,False,,moments,promoted_v1,False
211693,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/211693.npy,,success,,good,0.6398,,0.8766,0.877,0.5266,0.2625,0.369879,0.1874,0.059837,194,184,161,95.02,0.5689,False,,moments,promoted_v1,False
126522,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/126522.npy,,success,,borderline,0.4394,high_center_offset,0.4244,0.4247,0.2786,0.3331,0.139961,0.0846,0.10926,343,343,277,123.04,0.5755,False,,moments,promoted_v1,False
212889,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/212889.npy,,success,,good,0.6069,,0.5662,0.5668,0.2952,0.3458,0.318928,0.1368,0.119501,316,273,268,62.36,0.6271,False,,moments,promoted_v1,False
153251,Trajan,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/153251.npy,,success,,borderline,0.5353,high_center_offset,0.6437,0.6438,0.4547,0.3616,0.1711,0.0573,0.130127,157,122,126,166.6,0.7387,False,,moments,promoted_v1,False
212094,Septimius Severus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/212094.npy,,success,,borderline,0.3819,high_center_offset,0.2914,0.2915,0.1766,0.2935,0.260457,0.0916,0.085963,393,375,377,181.47,0.6653,False,,moments,promoted_v1,False
171738,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/171738.npy,,success,,borderline,0.473,,0.4844,0.4849,0.2281,0.2784,0.261569,0.1346,0.076635,357,300,277,110.17,0.6152,False,,moments,promoted_v1,False
192356,Caracalla,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/192356.npy,,success,,good,0.696,fallback:center_out_of_bounds,0.993,0.9941,0.516,0.1951,0.606989,0.2746,0.037781,256,256,220,0.0,0.5965,True,center_out_of_bounds,moments,promoted_v1,False
198307,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/198307.npy,,success,,good,0.6094,,0.764,0.8003,0.4069,0.2768,0.332028,0.2339,0.064479,314,249,254,58.42,0.7175,False,,moments,promoted_v1,False
131404,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/131404.npy,,success,,borderline,0.4356,high_center_offset,0.2954,0.2955,0.1942,0.3284,0.30689,0.0901,0.107451,405,344,348,173.05,0.6126,False,,moments,promoted_v1,False
213115,Severus Alexander,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/213115.npy,,success,,borderline,0.4701,,0.5096,0.5098,0.1944,0.2771,0.22789,0.0786,0.076619,357,288,285,105.95,0.6752,False,,moments,promoted_v1,False
160028,Antoninus Pius,/root/trivalaya-vision/legend_cnn/runs/run_20260410_013529_promoted_v1/ribbons/160028.npy,,success,,good,0.5998,high_center_offset,0.431,0.4381,0.2436,0.3202,0.552108,0.1435,0.101209,363,320,297,124.68,0.6515,False,,moments,promoted_v1,False
